codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao,timestamp
901000,,18,-22.99998,-43.353493,2025-02-17 12:24:42,51.0,,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],153619.1,272,1.0,2025-02-17 09:24:49.047016
902113,,41,-22.876862,-43.330345,2025-02-17 12:24:29,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],87053.3, ,1.0,2025-02-17 09:24:49.047016
902118,,40,-22.928255,-43.373471,2025-02-17 12:24:36,38.5,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],80745.5,355,1.0,2025-02-17 09:24:49.047016
902117,,11,-22.978373,-43.407507,2025-02-17 12:19:12,52.9,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],96370.5,36,1.0,2025-02-17 09:24:49.047016
901052,,52,-23.002103,-43.365394,2025-02-17 11:22:24,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],177290.8,219,0.0,2025-02-17 09:24:49.047016
901056,,53,-23.001201,-43.364207,2025-02-17 12:23:56,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],148373.2,1,1.0,2025-02-17 09:24:49.047016
902125,,25,-23.000533,-43.382597,2025-02-17 12:24:17,22.4,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],124728.8,95,1.0,2025-02-17 09:24:49.047016
901044,,35,-22.965831,-43.391426,2025-02-17 12:24:38,8.1,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],173943.0,314,1.0,2025-02-17 09:24:49.047016
903033,,42,-22.839711,-43.239564,2025-02-17 12:24:26,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],87916.2,143,1.0,2025-02-17 09:24:49.047016
903034,,14,-23.008218,-43.440635,2025-02-17 12:11:39,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],815.5,203,0.0,2025-02-17 09:24:49.047016
902049,,46,-22.99891,-43.368023,2025-02-17 12:24:11,50.2,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],106701.0,227,1.0,2025-02-17 09:24:49.047016
902020,,41,-22.970094,-43.400167,2025-02-17 12:22:15,26.3,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],123732.1,216,1.0,2025-02-17 09:24:49.047016
902022,,43,-22.839694,-43.240283,2025-02-17 12:11:17,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],119767.4, ,0.0,2025-02-17 09:24:49.047016
901092,,51,-22.973307,-43.376836,2025-02-17 12:24:41,15.3,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],124367.3,264,1.0,2025-02-17 09:24:49.047016
901093,,52,-22.973269,-43.383203,2025-02-17 12:24:45,22.6,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],208295.0,271,1.0,2025-02-17 09:24:49.047016
902023,,46,-22.995674,-43.365774,2025-02-17 12:24:39,57.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],153677.1,1,1.0,2025-02-17 09:24:49.047016
902059,,46,-22.920149,-43.36791,2025-02-17 12:24:41,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],171036.4, ,1.0,2025-02-17 09:24:49.047016
902056,,46,-23.001199,-43.364238,2025-02-17 12:19:57,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],179022.2, ,1.0,2025-02-17 09:24:49.047016
901091,,52,-23.0022,-43.36586,2025-02-17 12:24:30,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],3291.7,217,0.0,2025-02-17 09:24:49.047016
901096,,52,-22.964549,-43.392262,2025-02-17 11:51:55,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],161062.7,336,0.0,2025-02-17 09:24:49.047016
901086,,53,-22.966913,-43.397354,2025-02-17 12:24:23,39.8,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],4688.2,222,1.0,2025-02-17 09:24:49.047016
902032,,43,-22.839629,-43.240334,2025-02-17 12:24:30,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],139301.2,197,1.0,2025-02-17 09:24:49.047016
902024,,31,-22.854363,-43.251301,2025-02-17 12:24:40,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],168940.0, ,1.0,2025-02-17 09:24:49.047016
901094,,35,-22.973155,-43.385369,2025-02-17 12:22:47,0.1,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],166746.0,271,1.0,2025-02-17 09:24:49.047016
902027,,46,-23.001272,-43.3651,2025-02-17 12:24:43,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],174768.0, ,1.0,2025-02-17 09:24:49.047016
902031,,46,-22.964606,-43.391647,2025-02-17 11:59:47,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],169246.5,68,0.0,2025-02-17 09:24:49.047016
902028,,43,-22.870322,-43.335537,2025-02-17 12:24:41,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],164627.5,21,1.0,2025-02-17 09:24:49.047016
902029,,41,-22.906001,-43.357507,2025-02-17 12:24:36,16.5,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],135999.0,17,1.0,2025-02-17 09:24:49.047016
902018,,50,-22.973138,-43.396088,2025-02-17 12:24:36,53.3,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],163758.9,271,1.0,2025-02-17 09:24:49.047016
902046,,46,-22.837834,-43.288715,2025-02-17 12:24:32,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],152196.0,92,1.0,2025-02-17 09:24:49.047016
902010,,52,-22.973219,-43.378402,2025-02-17 12:21:49,51.5,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],150292.8,277,1.0,2025-02-17 09:24:49.047016
902026,,46,-22.85237,-43.315949,2025-02-17 12:24:42,27.8,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],141522.4,82,1.0,2025-02-17 09:24:49.047016
901089,,51,-22.964524,-43.391523,2025-02-17 12:10:18,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],210391.3, ,0.0,2025-02-17 09:24:49.047016
86850,,14,-23.008182,-43.442758,2023-05-03 12:22:53,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3, ,,2025-02-17 09:24:49.047016
901062,,51,-22.954625,-43.391812,2025-02-17 12:24:34,47.3,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],239419.0,218,1.0,2025-02-17 09:24:49.047016
902033,,46,-22.854762,-43.251941,2025-02-17 11:33:20,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],178711.1, ,0.0,2025-02-17 09:24:49.047016
902053,,43,-22.850987,-43.310015,2025-02-17 12:24:36,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],162544.1,66,1.0,2025-02-17 09:24:49.047016
902035,,31,-22.967422,-43.390616,2025-02-17 12:24:47,41.9,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],133578.6,191,1.0,2025-02-17 09:24:49.047016
E902000,,31,-22.973228,-43.384698,2025-02-17 12:24:35,41.8,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],90274.3,91,1.0,2025-02-17 09:24:49.047016
901067,,22,-22.964992,-43.390989,2025-02-17 12:19:26,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],24926.5, ,0.0,2025-02-17 09:24:49.047016
E902004,,41,-22.920538,-43.645908,2025-02-17 12:24:28,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],154988.7, ,1.0,2025-02-17 09:24:49.047016
902062,,46,-22.893232,-43.348727,2025-02-17 12:24:44,43.6,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],153749.5,33,1.0,2025-02-17 09:24:49.047016
902048,,43,-22.841863,-43.275532,2025-02-17 12:24:27,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],145367.6,86,1.0,2025-02-17 09:24:49.047016
902058,,46,-22.983421,-43.365833,2025-02-17 12:24:31,58.7,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],166105.6,181,1.0,2025-02-17 09:24:49.047016
902021,,43,-22.964564,-43.391712,2025-02-17 12:16:40,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],131186.6,62,0.0,2025-02-17 09:24:49.047016
901068,,22,-23.000943,-43.366445,2025-02-17 12:05:18,18.3,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],207445.0,267,1.0,2025-02-17 09:24:49.047016
902003,,0,-22.876393,-43.330367,2025-02-17 12:24:31,0.0,,,,152617.6, ,1.0,2025-02-17 09:24:49.047016
902102,,41,-22.876844,-43.330416,2025-02-17 12:24:40,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],80504.8, ,1.0,2025-02-17 09:24:49.047016
901016,,22,-22.999951,-43.361543,2025-02-17 12:24:45,0.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],109886.3,261,1.0,2025-02-17 09:24:49.047016
902133,,15,-23.000147,-43.367276,2025-02-17 12:12:19,9.9,,ida,15 - CURRAL FALSO X ALVORADA [IDA],117783.3,78,1.0,2025-02-17 09:24:49.047016
901082,,53,-23.002197,-43.366624,2025-02-17 11:23:02,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],224565.5,265,1.0,2025-02-17 09:24:49.047016
902061,,46,-22.841848,-43.275844,2025-02-17 12:24:34,4.3,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],161220.3,68,1.0,2025-02-17 09:24:49.047016
902066,,46,-22.854624,-43.251223,2025-02-16 06:23:53,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],179197.3, ,0.0,2025-02-17 09:24:49.047016
902005,,42,-22.842452,-43.278404,2025-02-17 12:24:43,21.9,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],152223.7,285,1.0,2025-02-17 09:24:49.047016
902052,,46,-22.955589,-43.377861,2025-02-17 12:24:34,49.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170484.1,227,1.0,2025-02-17 09:24:49.047016
902050,,46,-22.973304,-43.371,2025-02-17 12:24:45,17.9,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],120689.6,270,1.0,2025-02-17 09:24:49.047016
902016,,50,-23.006414,-43.313722,2025-02-17 11:59:22,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],20796.8,258,0.0,2025-02-17 09:24:49.047016
902019,,51,-22.976759,-43.406267,2025-02-17 12:24:28,9.2,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],110353.7,40,1.0,2025-02-17 09:24:49.047016
E902009,,50,-23.006432,-43.315466,2025-02-17 12:24:47,40.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],129944.6,273,1.0,2025-02-17 09:24:49.047016
902063,,40,-23.000957,-43.364437,2025-02-17 12:20:46,19.2,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],134594.4,278,1.0,2025-02-17 09:24:49.047016
902017,,50,-22.973325,-43.365683,2025-02-17 12:24:29,23.7,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],120177.5,260,1.0,2025-02-17 09:24:49.047016
E902015,,50,-22.973228,-43.379829,2025-02-17 12:24:40,8.1,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],134587.8,88,1.0,2025-02-17 09:24:49.047016
902057,,41,-22.956328,-43.378673,2025-02-17 12:24:34,66.8,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],124996.7,51,1.0,2025-02-17 09:24:49.047016
902060,,46,-22.964637,-43.391663,2025-02-17 11:53:50,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],165951.9,63,0.0,2025-02-17 09:24:49.047016
902008,,50,-22.965087,-43.391611,2025-02-17 12:15:52,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],154613.3, ,0.0,2025-02-17 09:24:49.047016
902047,,46,-22.852252,-43.31213,2025-02-17 12:24:40,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],40785.8,50,1.0,2025-02-17 09:24:49.047016
902007,,50,-22.920832,-43.645777,2025-02-17 12:24:41,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],149375.2, ,1.0,2025-02-17 09:24:49.047016
902051,,46,-22.853029,-43.313578,2025-02-17 12:24:40,21.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170439.9,242,1.0,2025-02-17 09:24:49.047016
902067,,46,-22.854565,-43.322941,2025-02-17 12:18:00,56.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170014.6,230,1.0,2025-02-17 09:24:49.047016
901088,,35,-22.973361,-43.374379,2025-02-17 12:24:37,46.9,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],216939.8,90,1.0,2025-02-17 09:24:49.047016
901078,,53,-22.964526,-43.392185,2025-02-17 12:02:53,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],146045.7,287,0.0,2025-02-17 09:24:49.047016
901098,,52,-23.00094,-43.364864,2025-02-17 12:24:42,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],185639.3,273,1.0,2025-02-17 09:24:49.047016
901090,,22,-23.000249,-43.339117,2025-02-17 12:24:36,25.5,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],150794.1,273,1.0,2025-02-17 09:24:49.047016
901055,,53,-22.97335,-43.373493,2025-02-17 12:24:31,59.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],189065.3,270,1.0,2025-02-17 09:24:49.047016
901076,,52,-23.002207,-43.365642,2025-02-17 11:47:47,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],176856.7, ,0.0,2025-02-17 09:24:49.047016
902054,,46,-22.890567,-43.347313,2025-02-17 12:24:33,36.5,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],177576.0,211,1.0,2025-02-17 09:24:49.047016
901079,,53,-23.000573,-43.368832,2025-02-17 12:23:36,31.2,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],226562.5,146,1.0,2025-02-17 09:24:49.047016
901084,,52,-22.964489,-43.391148,2025-02-17 11:54:38,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],219170.2, ,0.0,2025-02-17 09:24:49.047016
901070,,52,-23.001017,-43.364248,2025-02-17 12:18:26,16.4,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],174077.2,333,1.0,2025-02-17 09:24:49.047016
902080,,46,-22.936384,-43.371665,2025-02-17 12:24:29,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],177825.7, ,1.0,2025-02-17 09:24:49.047016
901081,,22,-23.000919,-43.364985,2025-02-17 12:24:04,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],179458.4,269,1.0,2025-02-17 09:24:49.047016
902065,,43,-22.920487,-43.368887,2025-02-17 12:24:44,35.3,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],127729.0,237,1.0,2025-02-17 09:24:49.047016
901069,,52,-22.996871,-43.365977,2025-02-17 12:24:34,49.4,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],150290.7,195,1.0,2025-02-17 09:24:49.047016
901074,,53,-22.977548,-43.365217,2025-02-17 12:24:36,60.3,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],181876.1,201,1.0,2025-02-17 09:24:49.047016
901085,,53,-22.964639,-43.391561,2025-01-15 18:59:38,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],135432.9, ,0.0,2025-02-17 09:24:49.047016
902073,,43,-22.891536,-43.34795,2025-02-17 12:24:47,44.3,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],97569.6,210,1.0,2025-02-17 09:24:49.047016
902030,,41,-22.939872,-43.372475,2025-02-17 12:24:37,48.4,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],96278.9,198,1.0,2025-02-17 09:24:49.047016
902071,,46,-22.935551,-43.371768,2025-02-17 12:24:38,12.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],150963.1,149,1.0,2025-02-17 09:24:49.047016
RJG7D28 MOTO,RJG7D28,0,-22.9162,-43.607085,2025-02-17 12:02:09,0.0,,,,6472.3, ,0.0,2025-02-17 09:24:49.047016
902072,,43,-22.959692,-43.388197,2025-02-17 12:24:33,46.4,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],158194.7,259,1.0,2025-02-17 09:24:49.047016
902101,,40,-23.001358,-43.367046,2025-02-17 11:07:53,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],78804.6,84,1.0,2025-02-17 09:24:49.047016
902068,,40,-22.973204,-43.382616,2025-02-17 12:23:33,50.1,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],137832.8,270,1.0,2025-02-17 09:24:49.047016
902064,,46,-23.001039,-43.367742,2025-02-17 12:19:36,14.2,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],0.0,270,1.0,2025-02-17 09:24:49.047016
902070,,46,-22.959267,-43.385902,2025-02-17 12:24:28,56.4,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],173120.5,76,1.0,2025-02-17 09:24:49.047016
901083,,53,-22.973239,-43.385864,2025-02-17 12:24:34,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],241493.9,86,1.0,2025-02-17 09:24:49.047016
901087,,35,-22.973261,-43.382951,2025-02-17 12:24:33,1.5,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],170556.6,94,1.0,2025-02-17 09:24:49.047016
902085,,0,-22.854088,-43.251624,2024-08-16 09:15:10,0.0,,,,108156.2, ,0.0,2025-02-17 09:24:49.047016
E902012,,50,-23.000169,-43.346792,2025-02-17 12:24:32,4.2,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],17221.5,88,1.0,2025-02-17 09:24:49.047016
E902001,,31,-22.980992,-43.365742,2025-02-17 12:24:32,44.1,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],125350.8,198,1.0,2025-02-17 09:24:49.047016
E902006,,42,-22.876327,-43.329672,2025-02-17 12:24:40,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],152444.5, ,1.0,2025-02-17 09:24:49.047016
E902011,,50,-23.006606,-43.31384,2025-02-17 12:24:37,34.6,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],133211.9,98,1.0,2025-02-17 09:24:49.047016
E902014,,50,-23.000973,-43.364396,2025-02-17 12:24:04,4.1,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],147143.2,261,1.0,2025-02-17 09:24:49.047016
E902002,,41,-22.920605,-43.645424,2025-02-17 12:24:47,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],101598.1, ,1.0,2025-02-17 09:24:49.047016
901095,,22,-22.965224,-43.391806,2025-02-17 12:22:53,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],53558.3,30,0.0,2025-02-17 09:24:49.047016
902069,,41,-22.923509,-43.373862,2025-02-17 12:24:38,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],127713.3, ,1.0,2025-02-17 09:24:49.047016
902094,,40,-22.982074,-43.365552,2025-02-17 12:24:42,45.5,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],98957.9,1,1.0,2025-02-17 09:24:49.047016
903068,,17,-22.916734,-43.632551,2025-02-17 12:24:35,26.4,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],102216.8,259,1.0,2025-02-17 09:24:49.047016
901097,,22,-23.000933,-43.365181,2025-02-17 12:14:18,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],163006.8,267,1.0,2025-02-17 09:24:49.047016
902081,,41,-22.876427,-43.330467,2025-02-17 12:22:30,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],104923.8, ,0.0,2025-02-17 09:24:49.047016
902075,,43,-22.870401,-43.335708,2025-02-17 12:24:29,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],75400.9,227,1.0,2025-02-17 09:24:49.047016
902013,,50,-23.00125,-43.368187,2025-02-17 12:17:54,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],152897.3,132,1.0,2025-02-17 09:24:49.047016
902082,,40,-22.900887,-43.35452,2025-02-17 12:24:30,56.2,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],104427.0,212,1.0,2025-02-17 09:24:49.047016
903062,,17,-22.929012,-43.654711,2025-02-17 12:24:37,49.7,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],84825.7,52,1.0,2025-02-17 09:24:49.047016
902089,,0,-22.876534,-43.33037,2025-02-17 12:05:51,0.0,,,,107400.1, ,0.0,2025-02-17 09:24:49.047016
903041,,14,-22.92067,-43.60823,2025-02-17 12:21:32,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],82393.4, ,0.0,2025-02-17 09:24:49.047016
903051,,17,-22.917735,-43.684304,2025-02-17 12:24:34,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],132137.1,167,1.0,2025-02-17 09:24:49.047016
902055,,43,-22.965386,-43.391702,2025-02-17 12:24:43,10.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],49406.1,353,1.0,2025-02-17 09:24:49.047016
903044,,14,-23.008288,-43.442339,2025-02-17 12:24:42,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],153571.8,73,1.0,2025-02-17 09:24:49.047016
902086,,40,-22.886155,-43.344009,2025-02-17 12:24:15,31.7,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],102855.8,40,1.0,2025-02-17 09:24:49.047016
903036,,17,-22.917888,-43.684231,2025-02-17 12:24:32,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],82498.7,283,1.0,2025-02-17 09:24:49.047016
902043,,46,-22.842332,-43.278518,2025-02-17 12:24:39,23.3,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],175366.1,305,1.0,2025-02-17 09:24:49.047016
902036,,46,-22.964002,-43.390293,2025-02-17 12:24:34,34.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],172769.1,3,1.0,2025-02-17 09:24:49.047016
903039,,17,-22.918985,-43.607821,2025-02-17 11:13:15,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],132283.799,92,0.0,2025-02-17 09:24:49.047016
903047,,17,-22.920052,-43.608486,2025-02-17 12:01:42,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],137250.0, ,0.0,2025-02-17 09:24:49.047016
902074,,41,-23.008566,-43.440571,2025-02-17 12:24:28,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],104321.1, ,1.0,2025-02-17 09:24:49.047016
902039,,46,-22.8412,-43.276238,2025-02-17 12:24:40,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],160269.9, ,1.0,2025-02-17 09:24:49.047016
903040,,17,-22.918056,-43.684122,2025-02-17 12:24:44,17.8,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],99878.4,98,1.0,2025-02-17 09:24:49.047016
902044,,46,-23.001253,-43.36474,2025-02-17 12:24:37,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],137559.9, ,1.0,2025-02-17 09:24:49.047016
902038,,46,-22.854919,-43.251984,2024-09-28 21:00:16,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],107501.8, ,0.0,2025-02-17 09:24:49.047016
903048,,14,-22.936725,-43.667011,2025-02-17 12:16:35,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],113065.1,182,1.0,2025-02-17 09:24:49.047016
902041,,46,-22.973353,-43.366511,2025-02-17 12:24:46,0.3,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],174389.6,90,1.0,2025-02-17 09:24:49.047016
903064,,17,-22.910875,-43.58736,2025-02-17 12:24:35,46.2,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],143997.8,92,1.0,2025-02-17 09:24:49.047016
902037,,46,-22.964573,-43.391665,2025-02-17 12:04:13,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],174173.6, ,0.0,2025-02-17 09:24:49.047016
903069,,17,-22.919063,-43.607151,2025-02-17 12:24:44,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],81161.5,195,1.0,2025-02-17 09:24:49.047016
902034,,31,-22.899208,-43.35345,2025-02-17 12:24:12,44.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],174275.0,213,1.0,2025-02-17 09:24:49.047016
902088,,40,-23.001173,-43.364291,2025-02-17 11:54:31,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],78966.5, ,1.0,2025-02-17 09:24:49.047016
902042,,41,-22.854818,-43.2521,2025-01-06 12:35:57,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],159688.0, ,0.0,2025-02-17 09:24:49.047016
902040,,43,-22.846656,-43.241377,2025-02-17 12:24:32,45.8,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],162290.1,85,1.0,2025-02-17 09:24:49.047016
